"DOWNTIME_ID","START_TIME","END_TIME","MACHINE_NO","REASON","NOTES"
"3060","07-MAY-21 01.00.32.000000 PM UTC","07-MAY-21 01.03.03.000000 PM UTC","3","Productivity loss",""
"3061","07-MAY-21 01.02.30.000000 PM UTC","07-MAY-21 01.03.11.000000 PM UTC","8","Productivity loss",""
"3064","07-MAY-21 01.07.57.000000 PM UTC","07-MAY-21 01.09.02.000000 PM UTC","8","Productivity loss",""
"3068","07-MAY-21 01.15.16.000000 PM UTC","07-MAY-21 01.16.08.000000 PM UTC","3","Productivity loss",""
"3070","07-MAY-21 01.17.42.000000 PM UTC","07-MAY-21 01.18.50.000000 PM UTC","7","Productivity loss",""
"3073","07-MAY-21 01.18.33.000000 PM UTC","07-MAY-21 01.26.12.000000 PM UTC","8","",""
"3096","07-MAY-21 02.06.59.000000 PM UTC","07-MAY-21 02.10.43.000000 PM UTC","8","Productivity loss",""
"3097","07-MAY-21 02.10.14.000000 PM UTC","07-MAY-21 02.11.01.000000 PM UTC","3","Productivity loss",""
"3099","07-MAY-21 02.11.38.000000 PM UTC","07-MAY-21 02.12.25.000000 PM UTC","3","Productivity loss",""
"3101","07-MAY-21 02.05.32.000000 PM UTC","07-MAY-21 02.13.07.000000 PM UTC","7","",""
"3156","08-MAY-21 07.29.11.000000 AM UTC","08-MAY-21 07.32.36.000000 AM UTC","10","Productivity loss",""
"3157","08-MAY-21 07.33.36.000000 AM UTC","08-MAY-21 07.37.04.000000 AM UTC","10","Productivity loss",""
"3158","08-MAY-21 07.36.37.000000 AM UTC","08-MAY-21 07.37.19.000000 AM UTC","3","Productivity loss",""
"3160","08-MAY-21 07.40.55.000000 AM UTC","08-MAY-21 07.41.42.000000 AM UTC","10","Productivity loss",""
"3162","08-MAY-21 07.43.38.000000 AM UTC","08-MAY-21 07.44.29.000000 AM UTC","10","Productivity loss",""
"3178","08-MAY-21 08.40.44.000000 AM UTC","08-MAY-21 08.41.42.000000 AM UTC","3","Productivity loss",""
"3182","08-MAY-21 08.51.30.000000 AM UTC","08-MAY-21 08.52.17.000000 AM UTC","3","Productivity loss",""
"3187","08-MAY-21 09.10.43.000000 AM UTC","08-MAY-21 09.15.59.000000 AM UTC","10","",""
"3188","08-MAY-21 09.17.13.000000 AM UTC","08-MAY-21 09.18.02.000000 AM UTC","3","Productivity loss",""
"3189","08-MAY-21 09.18.28.000000 AM UTC","08-MAY-21 09.19.14.000000 AM UTC","11","Productivity loss",""
"3314","08-MAY-21 04.34.42.000000 PM UTC","08-MAY-21 04.51.32.000000 PM UTC","6","",""
"3315","08-MAY-21 04.57.40.000000 PM UTC","08-MAY-21 04.58.50.000000 PM UTC","6","Productivity loss",""
"3317","08-MAY-21 04.34.46.000000 PM UTC","08-MAY-21 05.01.22.000000 PM UTC","4","",""
"3319","08-MAY-21 05.08.39.000000 PM UTC","08-MAY-21 05.09.23.000000 PM UTC","3","Productivity loss",""
"3321","08-MAY-21 04.34.50.000000 PM UTC","08-MAY-21 05.32.07.000000 PM UTC","2","",""
"3324","08-MAY-21 05.21.22.000000 PM UTC","08-MAY-21 05.41.27.000000 PM UTC","6","",""
"3326","08-MAY-21 05.16.06.000000 PM UTC","08-MAY-21 05.41.27.000000 PM UTC","4","",""
"3327","08-MAY-21 07.00.12.000000 AM UTC","08-MAY-21 05.41.45.000000 PM UTC","9","",""
"3328","08-MAY-21 11.59.53.000000 AM UTC","08-MAY-21 05.41.45.000000 PM UTC","10","",""
"3329","08-MAY-21 02.57.31.000000 PM UTC","08-MAY-21 05.41.46.000000 PM UTC","11","",""
"3382","10-MAY-21 08.54.26.000000 AM UTC","10-MAY-21 08.55.30.000000 AM UTC","6","Productivity loss",""
"3384","10-MAY-21 08.56.55.000000 AM UTC","10-MAY-21 09.00.18.000000 AM UTC","6","Productivity loss",""
"3388","10-MAY-21 09.03.24.000000 AM UTC","10-MAY-21 09.04.06.000000 AM UTC","6","Productivity loss",""
"3393","10-MAY-21 09.29.09.000000 AM UTC","10-MAY-21 09.45.53.000000 AM UTC","10","",""
"3395","10-MAY-21 09.30.21.000000 AM UTC","10-MAY-21 09.49.12.000000 AM UTC","5","",""
"3400","10-MAY-21 10.04.53.000000 AM UTC","10-MAY-21 10.06.24.000000 AM UTC","10","Productivity loss",""
"3414","10-MAY-21 10.29.44.000000 AM UTC","10-MAY-21 10.30.34.000000 AM UTC","10","Productivity loss",""
"3462","11-MAY-21 07.04.16.000000 AM UTC","11-MAY-21 07.14.57.000000 AM UTC","8","",""
"3463","11-MAY-21 07.14.31.000000 AM UTC","11-MAY-21 07.17.21.000000 AM UTC","3","Productivity loss",""
"3490","11-MAY-21 08.45.20.000000 AM UTC","11-MAY-21 08.46.11.000000 AM UTC","7","Productivity loss",""
"3492","11-MAY-21 08.48.43.000000 AM UTC","11-MAY-21 08.49.29.000000 AM UTC","8","Productivity loss",""
"3493","11-MAY-21 08.49.07.000000 AM UTC","11-MAY-21 08.49.52.000000 AM UTC","7","Productivity loss",""
"3495","11-MAY-21 08.51.30.000000 AM UTC","11-MAY-21 08.52.54.000000 AM UTC","8","Productivity loss",""
"3513","11-MAY-21 09.24.14.000000 AM UTC","11-MAY-21 09.44.08.000000 AM UTC","8","",""
"3514","11-MAY-21 09.44.38.000000 AM UTC","11-MAY-21 09.45.44.000000 AM UTC","8","Productivity loss",""
"3515","11-MAY-21 09.46.51.000000 AM UTC","11-MAY-21 09.48.06.000000 AM UTC","7","Productivity loss",""
"3516","11-MAY-21 09.46.11.000000 AM UTC","11-MAY-21 09.48.47.000000 AM UTC","8","Productivity loss",""
"3517","11-MAY-21 09.48.57.000000 AM UTC","11-MAY-21 09.51.06.000000 AM UTC","8","Productivity loss",""
"3518","11-MAY-21 09.51.11.000000 AM UTC","11-MAY-21 09.52.03.000000 AM UTC","8","Productivity loss",""
"3520","11-MAY-21 09.52.28.000000 AM UTC","11-MAY-21 09.53.18.000000 AM UTC","8","Productivity loss",""
"3521","11-MAY-21 09.54.53.000000 AM UTC","11-MAY-21 09.55.44.000000 AM UTC","8","Productivity loss",""
"3522","11-MAY-21 09.55.02.000000 AM UTC","11-MAY-21 09.56.07.000000 AM UTC","3","Productivity loss",""
"3523","11-MAY-21 09.05.42.000000 AM UTC","11-MAY-21 09.57.34.000000 AM UTC","2","",""
"3527","11-MAY-21 10.05.51.000000 AM UTC","11-MAY-21 10.07.32.000000 AM UTC","8","Productivity loss",""
"3528","11-MAY-21 10.07.49.000000 AM UTC","11-MAY-21 10.09.14.000000 AM UTC","8","Productivity loss",""
"3529","11-MAY-21 10.09.58.000000 AM UTC","11-MAY-21 10.10.48.000000 AM UTC","8","Productivity loss",""
"3531","11-MAY-21 10.12.36.000000 AM UTC","11-MAY-21 10.13.40.000000 AM UTC","8","Productivity loss",""
"3532","11-MAY-21 10.14.42.000000 AM UTC","11-MAY-21 10.15.27.000000 AM UTC","8","Productivity loss",""
"3533","11-MAY-21 10.16.29.000000 AM UTC","11-MAY-21 10.17.26.000000 AM UTC","8","Productivity loss",""
"3534","11-MAY-21 10.20.43.000000 AM UTC","11-MAY-21 10.21.32.000000 AM UTC","8","Productivity loss",""
"3537","11-MAY-21 10.24.25.000000 AM UTC","11-MAY-21 10.25.47.000000 AM UTC","8","Productivity loss",""
"3538","11-MAY-21 10.44.53.000000 AM UTC","11-MAY-21 10.45.38.000000 AM UTC","3","Productivity loss",""
"3539","11-MAY-21 10.26.17.000000 AM UTC","11-MAY-21 10.58.58.000000 AM UTC","8","",""
"3541","11-MAY-21 11.00.24.000000 AM UTC","11-MAY-21 11.01.38.000000 AM UTC","8","Productivity loss",""
"3546","11-MAY-21 11.09.31.000000 AM UTC","11-MAY-21 11.11.11.000000 AM UTC","8","Productivity loss",""
"3550","11-MAY-21 11.16.24.000000 AM UTC","11-MAY-21 11.17.18.000000 AM UTC","8","Productivity loss",""
"3551","11-MAY-21 11.18.18.000000 AM UTC","11-MAY-21 11.19.12.000000 AM UTC","7","Productivity loss",""
"3554","11-MAY-21 11.22.24.000000 AM UTC","11-MAY-21 11.23.24.000000 AM UTC","8","Productivity loss",""
"3557","11-MAY-21 11.29.37.000000 AM UTC","11-MAY-21 11.31.07.000000 AM UTC","8","Productivity loss",""
"3560","11-MAY-21 11.35.22.000000 AM UTC","11-MAY-21 11.36.48.000000 AM UTC","8","Productivity loss",""
"3562","11-MAY-21 11.38.31.000000 AM UTC","11-MAY-21 11.39.26.000000 AM UTC","8","Productivity loss",""
"3573","11-MAY-21 11.59.38.000000 AM UTC","11-MAY-21 12.34.54.000000 PM UTC","2","",""
"3574","11-MAY-21 11.59.30.000000 AM UTC","11-MAY-21 12.36.09.000000 PM UTC","7","",""
"3575","11-MAY-21 11.56.36.000000 AM UTC","11-MAY-21 12.38.05.000000 PM UTC","8","",""
"3577","11-MAY-21 12.39.27.000000 PM UTC","11-MAY-21 12.40.09.000000 PM UTC","2","Productivity loss",""
"3585","11-MAY-21 12.47.55.000000 PM UTC","11-MAY-21 12.49.39.000000 PM UTC","8","Productivity loss",""
"3596","11-MAY-21 01.11.47.000000 PM UTC","11-MAY-21 01.12.41.000000 PM UTC","8","Productivity loss",""
"3597","11-MAY-21 01.15.48.000000 PM UTC","11-MAY-21 01.18.10.000000 PM UTC","8","Productivity loss",""
"3598","11-MAY-21 01.18.02.000000 PM UTC","11-MAY-21 01.18.52.000000 PM UTC","7","Productivity loss",""
"3606","11-MAY-21 01.31.33.000000 PM UTC","11-MAY-21 01.33.02.000000 PM UTC","8","Productivity loss",""
"3610","11-MAY-21 01.33.54.000000 PM UTC","11-MAY-21 01.34.39.000000 PM UTC","7","Productivity loss",""
"3613","11-MAY-21 01.34.59.000000 PM UTC","11-MAY-21 01.36.20.000000 PM UTC","8","Productivity loss",""
"3614","11-MAY-21 01.36.39.000000 PM UTC","11-MAY-21 01.37.27.000000 PM UTC","7","Productivity loss",""
"3615","11-MAY-21 01.37.14.000000 PM UTC","11-MAY-21 01.37.58.000000 PM UTC","8","Productivity loss",""
"3617","11-MAY-21 01.39.08.000000 PM UTC","11-MAY-21 01.40.06.000000 PM UTC","8","Productivity loss",""
"3618","11-MAY-21 01.40.33.000000 PM UTC","11-MAY-21 01.41.14.000000 PM UTC","8","Productivity loss",""
"3622","11-MAY-21 01.46.16.000000 PM UTC","11-MAY-21 01.47.11.000000 PM UTC","8","Productivity loss",""
"3625","11-MAY-21 11.06.27.000000 AM UTC","11-MAY-21 01.49.54.000000 PM UTC","1","",""
"3627","11-MAY-21 01.49.15.000000 PM UTC","11-MAY-21 01.50.01.000000 PM UTC","2","Productivity loss",""
"3629","11-MAY-21 01.50.31.000000 PM UTC","11-MAY-21 01.51.36.000000 PM UTC","8","Productivity loss",""
"3632","11-MAY-21 01.54.28.000000 PM UTC","11-MAY-21 01.55.57.000000 PM UTC","3","Productivity loss",""
"3640","11-MAY-21 02.03.01.000000 PM UTC","11-MAY-21 02.03.51.000000 PM UTC","8","Productivity loss",""
"3641","11-MAY-21 02.03.55.000000 PM UTC","11-MAY-21 02.05.00.000000 PM UTC","8","Productivity loss",""
"3642","11-MAY-21 02.04.35.000000 PM UTC","11-MAY-21 02.05.25.000000 PM UTC","1","Productivity loss",""
"3643","11-MAY-21 02.05.24.000000 PM UTC","11-MAY-21 02.06.31.000000 PM UTC","8","Productivity loss",""
"3646","11-MAY-21 02.09.46.000000 PM UTC","11-MAY-21 02.11.03.000000 PM UTC","1","Productivity loss",""
"3650","11-MAY-21 02.12.43.000000 PM UTC","11-MAY-21 02.13.31.000000 PM UTC","8","Productivity loss",""
"3657","11-MAY-21 02.33.22.000000 PM UTC","11-MAY-21 02.34.42.000000 PM UTC","8","Productivity loss",""
"3659","11-MAY-21 02.37.05.000000 PM UTC","11-MAY-21 02.37.51.000000 PM UTC","1","Productivity loss",""
"3663","11-MAY-21 02.41.38.000000 PM UTC","11-MAY-21 02.42.22.000000 PM UTC","3","Productivity loss",""
"3666","11-MAY-21 02.43.52.000000 PM UTC","11-MAY-21 02.44.42.000000 PM UTC","8","Productivity loss",""
"3668","11-MAY-21 02.38.42.000000 PM UTC","11-MAY-21 02.46.58.000000 PM UTC","7","",""
"3669","11-MAY-21 02.46.31.000000 PM UTC","11-MAY-21 02.47.14.000000 PM UTC","8","Productivity loss",""
"3674","11-MAY-21 02.48.09.000000 PM UTC","11-MAY-21 02.50.35.000000 PM UTC","8","Productivity loss",""
"3678","11-MAY-21 02.51.28.000000 PM UTC","11-MAY-21 02.53.04.000000 PM UTC","8","Productivity loss",""
"3679","11-MAY-21 02.52.31.000000 PM UTC","11-MAY-21 02.53.36.000000 PM UTC","7","Productivity loss",""
"3726","11-MAY-21 03.49.45.000000 PM UTC","11-MAY-21 03.50.43.000000 PM UTC","8","Productivity loss",""
"3733","11-MAY-21 03.58.10.000000 PM UTC","11-MAY-21 03.59.05.000000 PM UTC","8","Productivity loss",""
"3745","11-MAY-21 04.26.58.000000 PM UTC","11-MAY-21 04.28.17.000000 PM UTC","8","Productivity loss",""
"2900","06-MAY-21 06.47.07.000000 PM UTC","07-MAY-21 06.20.08.000000 AM UTC","4","",""
"2902","06-MAY-21 06.47.07.000000 PM UTC","07-MAY-21 06.20.08.000000 AM UTC","7","",""
"2904","06-MAY-21 06.47.07.000000 PM UTC","07-MAY-21 06.20.10.000000 AM UTC","10","",""
"2906","07-MAY-21 06.20.08.000000 AM UTC","07-MAY-21 06.21.12.000000 AM UTC","7","Productivity loss",""
"2922","07-MAY-21 07.22.54.000000 AM UTC","07-MAY-21 07.24.22.000000 AM UTC","7","Productivity loss",""
"2928","07-MAY-21 07.38.06.000000 AM UTC","07-MAY-21 07.39.32.000000 AM UTC","8","Productivity loss",""
"2930","07-MAY-21 07.40.30.000000 AM UTC","07-MAY-21 07.41.17.000000 AM UTC","8","Productivity loss",""
"2931","07-MAY-21 07.40.29.000000 AM UTC","07-MAY-21 07.41.22.000000 AM UTC","7","Productivity loss",""
"2932","07-MAY-21 07.41.58.000000 AM UTC","07-MAY-21 07.43.27.000000 AM UTC","8","Productivity loss",""
"2935","07-MAY-21 07.44.44.000000 AM UTC","07-MAY-21 07.45.32.000000 AM UTC","7","Productivity loss",""
"2940","07-MAY-21 07.48.19.000000 AM UTC","07-MAY-21 07.50.03.000000 AM UTC","8","Productivity loss",""
"2955","07-MAY-21 08.17.55.000000 AM UTC","07-MAY-21 08.19.12.000000 AM UTC","8","Productivity loss",""
"2956","07-MAY-21 08.19.02.000000 AM UTC","07-MAY-21 08.20.04.000000 AM UTC","9","Productivity loss",""
"2957","07-MAY-21 08.19.16.000000 AM UTC","07-MAY-21 08.20.21.000000 AM UTC","8","Productivity loss",""
"2960","07-MAY-21 08.24.49.000000 AM UTC","07-MAY-21 08.26.01.000000 AM UTC","9","Productivity loss",""
"2962","07-MAY-21 08.30.58.000000 AM UTC","07-MAY-21 08.31.56.000000 AM UTC","9","Productivity loss",""
"2966","07-MAY-21 08.32.23.000000 AM UTC","07-MAY-21 08.36.13.000000 AM UTC","8","Productivity loss",""
"2996","07-MAY-21 09.30.01.000000 AM UTC","07-MAY-21 09.44.37.000000 AM UTC","7","",""
"3000","07-MAY-21 09.45.55.000000 AM UTC","07-MAY-21 09.46.36.000000 AM UTC","8","Productivity loss",""
"3001","07-MAY-21 09.47.06.000000 AM UTC","07-MAY-21 09.48.18.000000 AM UTC","8","Productivity loss",""
"3050","07-MAY-21 11.59.24.000000 AM UTC","07-MAY-21 12.36.20.000000 PM UTC","8","",""
"3102","07-MAY-21 10.05.38.000000 AM UTC","07-MAY-21 02.28.44.000000 PM UTC","10","",""
"3105","07-MAY-21 02.28.44.000000 PM UTC","07-MAY-21 02.47.49.000000 PM UTC","10","",""
"3106","07-MAY-21 02.51.16.000000 PM UTC","07-MAY-21 02.51.58.000000 PM UTC","3","Productivity loss",""
"3140","07-MAY-21 06.17.38.000000 PM UTC","08-MAY-21 06.46.08.000000 AM UTC","4","",""
"3141","07-MAY-21 06.17.38.000000 PM UTC","08-MAY-21 06.46.08.000000 AM UTC","7","",""
"3142","07-MAY-21 06.17.37.000000 PM UTC","08-MAY-21 06.46.09.000000 AM UTC","3","",""
"3143","07-MAY-21 06.17.37.000000 PM UTC","08-MAY-21 06.46.35.000000 AM UTC","5","",""
"3144","08-MAY-21 06.46.41.000000 AM UTC","08-MAY-21 07.00.00.000000 AM UTC","5","",""
"3146","07-MAY-21 06.17.56.000000 PM UTC","08-MAY-21 07.00.12.000000 AM UTC","9","",""
"3174","08-MAY-21 08.28.01.000000 AM UTC","08-MAY-21 08.30.32.000000 AM UTC","3","Productivity loss",""
"3245","08-MAY-21 12.33.53.000000 PM UTC","08-MAY-21 12.46.29.000000 PM UTC","6","",""
"3246","08-MAY-21 12.45.33.000000 PM UTC","08-MAY-21 12.48.35.000000 PM UTC","11","Productivity loss",""
"3247","08-MAY-21 11.42.10.000000 AM UTC","08-MAY-21 12.49.56.000000 PM UTC","4","",""
"3253","08-MAY-21 12.59.49.000000 PM UTC","08-MAY-21 01.00.49.000000 PM UTC","6","Productivity loss",""
"3256","08-MAY-21 01.02.53.000000 PM UTC","08-MAY-21 01.03.34.000000 PM UTC","3","Productivity loss",""
"3342","09-MAY-21 10.16.31.000000 PM UTC","10-MAY-21 06.41.54.000000 AM UTC","7","",""
"3346","09-MAY-21 10.16.31.000000 PM UTC","10-MAY-21 06.41.56.000000 AM UTC","11","",""
"3360","10-MAY-21 07.44.18.000000 AM UTC","10-MAY-21 07.44.59.000000 AM UTC","6","Productivity loss",""
"3361","10-MAY-21 07.45.04.000000 AM UTC","10-MAY-21 07.49.02.000000 AM UTC","6","Productivity loss",""
"3363","10-MAY-21 07.52.04.000000 AM UTC","10-MAY-21 07.53.32.000000 AM UTC","6","Productivity loss",""
"3365","10-MAY-21 07.53.36.000000 AM UTC","10-MAY-21 07.54.29.000000 AM UTC","6","Productivity loss",""
"3369","10-MAY-21 08.04.43.000000 AM UTC","10-MAY-21 08.05.45.000000 AM UTC","10","Productivity loss",""
"3371","10-MAY-21 08.13.41.000000 AM UTC","10-MAY-21 08.14.28.000000 AM UTC","6","Productivity loss",""
"3373","10-MAY-21 08.27.16.000000 AM UTC","10-MAY-21 08.28.20.000000 AM UTC","6","Productivity loss",""
"3374","10-MAY-21 08.28.24.000000 AM UTC","10-MAY-21 08.29.12.000000 AM UTC","6","Productivity loss",""
"3380","10-MAY-21 08.37.08.000000 AM UTC","10-MAY-21 08.38.16.000000 AM UTC","5","Productivity loss",""
"3391","10-MAY-21 09.21.28.000000 AM UTC","10-MAY-21 09.22.16.000000 AM UTC","6","Productivity loss",""
"3404","10-MAY-21 10.13.49.000000 AM UTC","10-MAY-21 10.15.43.000000 AM UTC","6","Productivity loss",""
"3416","10-MAY-21 10.33.08.000000 AM UTC","10-MAY-21 10.33.54.000000 AM UTC","10","Productivity loss",""
"3417","10-MAY-21 10.34.54.000000 AM UTC","10-MAY-21 10.36.19.000000 AM UTC","6","Productivity loss",""
"3423","10-MAY-21 11.04.06.000000 AM UTC","10-MAY-21 11.04.49.000000 AM UTC","6","Productivity loss",""
"3424","10-MAY-21 11.05.07.000000 AM UTC","10-MAY-21 11.05.48.000000 AM UTC","10","Productivity loss",""
"3425","10-MAY-21 11.05.31.000000 AM UTC","10-MAY-21 11.06.14.000000 AM UTC","6","Productivity loss",""
"3430","10-MAY-21 11.47.08.000000 AM UTC","10-MAY-21 11.51.18.000000 AM UTC","10","Productivity loss",""
"3434","10-MAY-21 12.55.06.000000 PM UTC","10-MAY-21 12.55.58.000000 PM UTC","6","Productivity loss",""
"3508","11-MAY-21 09.18.08.000000 AM UTC","11-MAY-21 09.19.15.000000 AM UTC","8","Productivity loss",""
"3549","11-MAY-21 11.14.41.000000 AM UTC","11-MAY-21 11.15.33.000000 AM UTC","8","Productivity loss",""
"3636","11-MAY-21 01.55.35.000000 PM UTC","11-MAY-21 01.59.26.000000 PM UTC","7","Productivity loss",""
"3644","11-MAY-21 02.06.36.000000 PM UTC","11-MAY-21 02.07.33.000000 PM UTC","8","Productivity loss",""
"3645","11-MAY-21 02.08.10.000000 PM UTC","11-MAY-21 02.08.53.000000 PM UTC","1","Productivity loss",""
"3649","11-MAY-21 02.12.12.000000 PM UTC","11-MAY-21 02.12.55.000000 PM UTC","2","Productivity loss",""
"3655","11-MAY-21 02.18.17.000000 PM UTC","11-MAY-21 02.31.09.000000 PM UTC","8","",""
"3658","11-MAY-21 02.34.42.000000 PM UTC","11-MAY-21 02.35.34.000000 PM UTC","8","Productivity loss",""
"3660","11-MAY-21 02.37.58.000000 PM UTC","11-MAY-21 02.38.45.000000 PM UTC","8","Productivity loss",""
"3661","11-MAY-21 02.38.45.000000 PM UTC","11-MAY-21 02.39.27.000000 PM UTC","8","Productivity loss",""
"3662","11-MAY-21 02.40.54.000000 PM UTC","11-MAY-21 02.41.48.000000 PM UTC","8","Productivity loss",""
"3664","11-MAY-21 02.40.45.000000 PM UTC","11-MAY-21 02.42.54.000000 PM UTC","1","Productivity loss",""
"3665","11-MAY-21 02.42.25.000000 PM UTC","11-MAY-21 02.43.08.000000 PM UTC","8","Productivity loss",""
"3671","11-MAY-21 02.47.34.000000 PM UTC","11-MAY-21 02.48.27.000000 PM UTC","7","Productivity loss",""
"3673","11-MAY-21 02.49.15.000000 PM UTC","11-MAY-21 02.49.59.000000 PM UTC","7","Productivity loss",""
"3677","11-MAY-21 02.52.10.000000 PM UTC","11-MAY-21 02.52.58.000000 PM UTC","3","Productivity loss",""
"3681","11-MAY-21 02.54.39.000000 PM UTC","11-MAY-21 02.55.28.000000 PM UTC","7","Productivity loss",""
"3684","11-MAY-21 02.58.58.000000 PM UTC","11-MAY-21 02.59.49.000000 PM UTC","8","Productivity loss",""
"3701","11-MAY-21 03.12.56.000000 PM UTC","11-MAY-21 03.13.44.000000 PM UTC","1","Productivity loss",""
"3704","11-MAY-21 03.15.27.000000 PM UTC","11-MAY-21 03.16.17.000000 PM UTC","8","Productivity loss",""
"3706","11-MAY-21 03.17.02.000000 PM UTC","11-MAY-21 03.18.16.000000 PM UTC","2","Productivity loss",""
"3707","11-MAY-21 03.19.18.000000 PM UTC","11-MAY-21 03.20.44.000000 PM UTC","8","Productivity loss",""
"3708","11-MAY-21 03.21.58.000000 PM UTC","11-MAY-21 03.23.08.000000 PM UTC","8","Productivity loss",""
"3714","11-MAY-21 03.29.38.000000 PM UTC","11-MAY-21 03.30.20.000000 PM UTC","8","Productivity loss",""
"3715","11-MAY-21 03.30.20.000000 PM UTC","11-MAY-21 03.33.14.000000 PM UTC","8","Productivity loss",""
"3739","11-MAY-21 04.01.33.000000 PM UTC","11-MAY-21 04.19.49.000000 PM UTC","3","",""
"3747","11-MAY-21 04.29.21.000000 PM UTC","11-MAY-21 04.30.44.000000 PM UTC","2","Productivity loss",""
"3748","11-MAY-21 04.29.29.000000 PM UTC","11-MAY-21 04.30.44.000000 PM UTC","3","Productivity loss",""
"3754","11-MAY-21 04.43.59.000000 PM UTC","11-MAY-21 04.44.45.000000 PM UTC","3","Productivity loss",""
"3755","11-MAY-21 04.42.58.000000 PM UTC","11-MAY-21 04.45.16.000000 PM UTC","8","Productivity loss",""
"3767","11-MAY-21 05.15.22.000000 PM UTC","11-MAY-21 05.16.09.000000 PM UTC","8","Productivity loss",""
"3768","11-MAY-21 05.17.33.000000 PM UTC","11-MAY-21 05.18.39.000000 PM UTC","8","Productivity loss",""
"3772","11-MAY-21 05.49.02.000000 PM UTC","11-MAY-21 05.50.18.000000 PM UTC","8","Productivity loss",""
"3782","11-MAY-21 06.05.13.000000 PM UTC","11-MAY-21 06.05.58.000000 PM UTC","7","Productivity loss",""
"3783","11-MAY-21 06.07.53.000000 PM UTC","11-MAY-21 06.08.53.000000 PM UTC","8","Productivity loss",""
"3784","11-MAY-21 06.12.09.000000 PM UTC","11-MAY-21 06.13.16.000000 PM UTC","8","Productivity loss",""
"3788","11-MAY-21 06.21.37.000000 PM UTC","11-MAY-21 06.22.20.000000 PM UTC","8","Productivity loss",""
"3789","11-MAY-21 06.22.47.000000 PM UTC","11-MAY-21 06.23.45.000000 PM UTC","8","Productivity loss",""
"3804","11-MAY-21 05.43.47.000000 PM UTC","11-MAY-21 06.57.10.000000 PM UTC","3","",""
"3808","11-MAY-21 05.43.47.000000 PM UTC","11-MAY-21 06.57.11.000000 PM UTC","4","",""
"3820","11-MAY-21 06.43.28.000000 PM UTC","12-MAY-21 06.58.34.000000 AM UTC","8","",""
"3822","11-MAY-21 06.57.11.000000 PM UTC","12-MAY-21 06.58.39.000000 AM UTC","7","",""
"3823","11-MAY-21 05.43.47.000000 PM UTC","12-MAY-21 06.58.41.000000 AM UTC","6","",""
"3824","11-MAY-21 06.57.11.000000 PM UTC","12-MAY-21 06.58.43.000000 AM UTC","4","",""
"3825","11-MAY-21 06.57.11.000000 PM UTC","12-MAY-21 06.58.50.000000 AM UTC","5","",""
"3827","12-MAY-21 06.58.39.000000 AM UTC","12-MAY-21 07.09.17.000000 AM UTC","7","",""
"3829","12-MAY-21 06.58.35.000000 AM UTC","12-MAY-21 07.10.58.000000 AM UTC","8","",""
"3830","12-MAY-21 07.11.24.000000 AM UTC","12-MAY-21 07.12.24.000000 AM UTC","8","Productivity loss",""
"3831","12-MAY-21 07.16.16.000000 AM UTC","12-MAY-21 07.17.25.000000 AM UTC","8","Productivity loss",""
"3833","12-MAY-21 07.19.48.000000 AM UTC","12-MAY-21 07.21.02.000000 AM UTC","8","Productivity loss",""
